112849;8800010474110;TAZA F3-16126-6;Taza Navideña;55;306;1922;6266;-1;839;1654;China;Unid;2455.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
113927;7450007592221;JG NACIMIENTO 11 PZ 030-052952;Pesebre 11Pzs;55;306;1932;6288;-1;641;364;Panamá;Unid;152122.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
113932;7450007572261;CASCANUECES 11CM 041-412096;CASCANUECES 11CM 041;55;306;1919;6257;-1;641;364;Panamá;Unid;14716.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
113943;7450008621050;CASCANUESES 38 CM 047-411080;"CASCANUESES 38 CM ";55;306;1919;6255;-1;641;364;Panamá;Unid;65196.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
113947;7450008967240;CASCANUECES 30 CM 048-413601;CASCANUECES 30 CM;55;306;1919;6255;-1;641;364;Panamá;Unid;41493.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
113952;7450009316191;ARBOL 2 PIES C/BASE 049-147250 CON LUCES;"ARBOL 2 PIES C/BASE ";55;306;1920;6259;-1;641;364;Panamá;Unid;88814.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
113969;7450009308202;CASCANUESES 22.5 CM 049-414001;"CASCANUESES 22.5 CM ";55;306;1919;6255;-1;641;364;Panamá;Unid;26866.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
113982;7450009236345;JG PIÑA DECOR 049-571986;Decoración piña;55;306;1919;6256;-1;641;364;Panamá;Unid;30620.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114135;7450112279512;CABALLO DECOR 100-0400107;Caballito Navideño;55;306;1919;6257;-1;641;364;Panamá;Unid;83267.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114139;7450112319928;BOLA DECOR SURT. 15CM 130-1200002;Bola Decoracion 15cm;55;306;1919;6253;-1;641;364;Panamá;Unid;12063.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114140;7450112319942;BOLA DECOR  15CM 130-1200004;Bola Decoracion 15cm;55;306;1919;6253;-1;641;364;Panamá;Unid;15086.77;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114141;7450112319997;BOLA DECOR 3 SURT. 15CM 130-1200009;Bola Deco;55;306;1919;6253;-1;641;364;Panamá;Unid;16222.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114142;7450112160865;JGO BOLA 3PZ 8CM 130-1900168;Juego Bolas 3pzs;55;306;1919;6253;-1;641;364;Panamá;Unid;19678.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114146;7450112411462;BOLA 8CM 130-2500072;BOLA 8CM;55;306;1919;6253;-1;641;364;Panamá;Unid;4962.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114155;7450112411479;BOLA 10 CM 130-2500073;BOLA 10 CM;55;306;1919;6253;-1;641;364;Panamá;Unid;7101.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114160;7450112411509;BOLA 8 CM 130-2500076;BOLA 8 CM;55;306;1919;6253;-1;641;364;Panamá;Unid;6331.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114162;7450112411516;BOLA 10CM 130-2500077;Bola Decoracion 10cm;55;306;1919;6253;-1;641;364;Panamá;Unid;8470.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114169;7450112411745;BOLA 8CM 130-2500100;Bola Decoracion 8cm;55;306;1919;6253;-1;641;364;Panamá;Unid;4192.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114171;7450112411752;BOLA 10CM 130-2500101;Bola Decoracion 10cm;55;306;1919;6253;-1;641;364;Panamá;Unid;6331.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114173;7450112411844;BOLA 8CM 130-2500110;Bola Decoracion 8cm;55;306;1919;6253;-1;641;364;Panamá;Unid;6588.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114207;7450112411851;BOLA 10CM 130-2500111;Bola Decoración 10cm;55;306;1919;6253;-1;641;364;Panamá;Unid;8727.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114210;7450112411974;BOLA 8CM 130-2500123;BOLA 8CM;55;306;1919;6253;-1;641;364;Panamá;Unid;4791.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114212;7450112411981;BOLA 10CM 130-2500124;BOLA 10CM;55;306;1919;6253;-1;641;364;Panamá;Unid;7785.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114214;7450112412216;BOLA 13CM 130-2500147;Bola Decoracion 13cm;55;306;1919;6253;-1;641;364;Panamá;Unid;13170.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114217;7450112412780;BOLA C/LUZ 10 CM A BATERIA 130-2500206B;Bola c/ Luz 10cm;55;306;1919;6253;-1;641;364;Panamá;Unid;11871.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114223;7450112412797;BOLA C/LUZ 10 CM A BATERIA 130-2500207B;BOLA C/LUZ 10 CM;55;306;1919;6253;-1;641;364;Panamá;Unid;11379.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114227;7450112324014;CINTA 6CMX9D 130-3400165;Cinta navideña;55;306;1927;6278;-1;641;364;Panamá;Unid;21582.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114228;7450112224710;CINTA 6.3CMX9D 130-5400043;Cinta Decoracion;55;306;1927;6278;-1;641;364;Panamá;Unid;19935.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114230;7450112225182;CINTA 6.3CMX9D 130-5400090;Cinta Decoracion;55;306;1927;6278;-1;641;364;Panamá;Unid;12577.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114232;7450112225854;CINTA 6.3CMX9D 130-5400157;CINTA 6.3CMX9D;55;306;1927;6278;-1;641;364;Panamá;Unid;15572.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114234;7450112320238;CINTA 12CMX5D 130-5800002;CINTA 12CMX5D;55;306;1927;6278;-1;641;364;Panamá;Unid;28576.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114236;7450112320269;CINTA 12CMX5 130-5800005;CINTA 12CMX5;55;306;1927;6278;-1;641;364;Panamá;Unid;28576.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114238;7450112320276;CINTA 12CMX5 130-5800006;Cinta navideña;55;306;1927;6278;-1;641;364;Panamá;Unid;27706.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114239;7450112320290;CINTA 7CMX3 130-5800008;CINTA 7CMX3;55;306;1927;6278;-1;641;364;Panamá;Unid;11550.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114241;7450112320337;CINTA 7CMX3 130-5800012;Cinta deco;55;306;1927;6278;-1;641;364;Panamá;Unid;11843.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114243;7450009670958;BOLA TRANSPARENTE 80MM 130-9500160;Bola navideña;55;306;1919;6253;-1;641;364;Panamá;Unid;2697.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114245;7450112345309;BOLA DECOR 2PZ 120 MM;BOLA DECOR 2PZ 120 M;55;306;1919;6253;-1;641;364;Panamá;Unid;23614.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114254;7450112345620;JG BOLA DECOR 80MM 12 PZ 130-9500364;Jgo de bola navideña;55;306;1919;6253;-1;641;364;Panamá;Unid;4577.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114255;7450112345637;BOLA DECOR 100MM 130-9500365;Bola deco;55;306;1919;6253;-1;641;364;Panamá;Unid;9299.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114256;7450112345880;JG BOLA DECOR 70MM 10 PZ 130-9500390;JG BOLA DECOR 70MM 1;55;306;1919;6253;-1;641;364;Panamá;Unid;16684.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114257;7450112346665;JG BOLA DECOR 70MM 10 PZ 130-9500468;JG BOLA DECOR 70MM 1;55;306;1919;6253;-1;641;364;Panamá;Unid;16684.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114260;7450112404808;NIEVE DECOR 140-0500066;Muñeco de nieve Deco;55;306;1919;6257;-1;641;364;Panamá;Unid;75294.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114263;7450112404822;NIEVE DECOR 140-0500068;Muñeco de nieve Deco;55;306;1919;6257;-1;641;364;Panamá;Unid;48426.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114269;7450009666289;GUIRNALDA 60X10CM 140-1300041;GUIRNALDA 60X10CM;55;306;1929;6282;-1;641;364;Panamá;Unid;152895.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114270;7450112216265;CORONA DIA 10CM 140-1500080;Corona Deco 10cm;55;306;2265;7372;-1;641;364;Panamá;Unid;0.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114273;7450112216272;CORONA DIA 15CM 140-1500081;Corona Deco 15cm;55;306;2265;7372;-1;641;364;Panamá;Unid;16514.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114281;7450112295024;COPO DE NIEVE 20CM 140-2200093;Copo de Nieve;55;306;1919;6257;-1;641;364;Panamá;Unid;20107.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114283;7450112218429;CARAMELO DECOR  28CM 140-4100317;Caramelo Deco 28cm;55;306;1919;6257;-1;641;364;Panamá;Unid;22147.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114291;7450112218559;RAMA DECOR 25CM 140-4100330;Rama Deco 25cm;55;306;2262;7370;-1;641;364;Panamá;Unid;10438.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114301;7450112309844;ARBOL DECOR 45CM 140-5700962;ARBOL DECOR 45CM;55;306;1920;6259;-1;641;364;Panamá;Unid;41324.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114302;7450112309868;ARBOL DECOR 60CM 140-5700964;ARBOL DECOR 60CM;55;306;1920;6259;-1;641;364;Panamá;Unid;46717.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114303;7450112309912;PICK 60CM 140-5700969;Deco navideña 60cm;55;306;2264;7373;-1;641;364;Panamá;Unid;16086.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114304;7450112248648;FLOR 21CMX40CM 140-5800480;FLOR 21CMX40CM 140-5;55;306;2264;7373;-1;641;364;Panamá;Unid;14288.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114307;7450112248877;RAMO 110CM 140-5800503;RAMO 110CM;55;306;2264;7373;-1;641;364;Panamá;Unid;12406.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114309;7450112300254;FLOR DIA 18CMX50CM 140-5801149;FLOR DIA 18CMX50CM;55;306;2264;7373;-1;641;364;Panamá;Unid;7871.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114312;7450112300438;FLOR DIA 30CMX60CM 140-5801167;FLOR DIA 30CMX60CM;55;306;2264;7373;-1;641;364;Panamá;Unid;10609.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114313;7450112311052;SANTA COLGANTE 12X3 150-7000036A;SANTA COLGANTE;55;306;1919;6255;-1;641;364;Panamá;Unid;17112.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114694;7450112294324;SANTA DECOR 150-7200015A;SANTA DECOR;55;306;1919;6255;-1;641;364;Panamá;Unid;63314.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114696;7450112294423;COLGADOR P/PUERTA 150-7200020A;Colgador p/ puerta;55;306;1919;6257;-1;641;364;Panamá;Unid;27721.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114697;7450112294454;"BOTA HOMBRE D/NIEVE 150-7200021B ";"BOTA HOMBRE D/NIEVE ";55;306;1919;6257;-1;641;364;Panamá;Unid;49881.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114699;7450112294461;SANTA DECOR 150-7200022A;Santa Decoración;55;306;1919;6255;-1;641;364;Panamá;Unid;12320.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114701;7450112294478;HOMBRE D/NIEVE DECOR 150-7200022B;Hombre de Nieve Deco;55;306;1919;6255;-1;641;364;Panamá;Unid;12320.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114709;7450112294508;SANTA DECOR 150-7200025A;Santa Decoracion;55;306;1919;6255;-1;641;364;Panamá;Unid;50994.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114711;7450112294515;HOMBRE DE NIEVE DECOR 150-7200025B;HOMBRE DE NIEVE DECO;55;306;1919;6255;-1;641;364;Panamá;Unid;50994.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114714;7450112157308;SANTA/HD NIEVE/RENO/COLGAR 3PZ 150-8100162;Adorno Colgante;55;306;1919;6257;-1;641;364;Panamá;Unid;25326.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114718;7450112157360;RENO DECOR 47CM 150-8100166E;Reno Decoracion 47cm;55;306;1919;6257;-1;641;364;Panamá;Unid;57154.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114719;7450112157582;GUIRNALDA 183CM 150-8100179;GUIRNALDA 183CM;55;306;1929;6282;-1;641;364;Panamá;Unid;41582.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114721;7450112342759;BOTA DECOR 51CM 160-4501258;BOTA DECOR 51CM;55;306;1919;6257;-1;641;364;Panamá;Unid;17797.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114724;7450112342780;FALDA P/ARBOL 116CM 160-4501261;"FALDA P/ARBOL 116CM ";55;306;1919;6257;-1;641;364;Panamá;Unid;109774.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114725;7450112343145;CABEZA D/SANTA DECOR 20CM 160-4501293;CABEZA D/SANTA DECOR;55;306;1919;6255;-1;641;364;Panamá;Unid;19080.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114726;7450112343268;JG SANTA DECOR 18CM 4PZ 160-4501305;"JG SANTA DECOR 18CM ";55;306;1919;6255;-1;641;364;Panamá;Unid;70844.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114727;7450009531174;CAMINO D/MESA 40X180CM 170-2500019;CAMINO D/MESA 40X180;55;306;1933;6290;-1;641;364;Panamá;Unid;57754.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114728;7450009650196;CAMINO D/MESA 170-3000008;Caminero de Mesa;55;306;1933;6290;-1;641;364;Panamá;Unid;103497.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114729;7450112433709;FALDA P/ARBOL 121CM 170-3000079;"FALDA P/ARBOL 121CM ";55;306;1919;6256;-1;641;364;Panamá;Unid;141088.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114731;7450009501276;INDIVIDUAL DIA 38CM 180-0500001;Individual 38cm;55;306;1933;6290;-1;641;364;Panamá;Unid;10076.77;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114733;7450009501344;INDIVIDUAL DIA 38CM 180-0500006;Individual 38cm;55;306;1933;6290;-1;641;364;Panamá;Unid;11224.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114734;7450009647479;INDIVIDUAL DIA 38CM 180-0500020;Individual 38cm;55;306;1933;6290;-1;641;364;Panamá;Unid;11479.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114739;7450112284530;PORTA PLATO 180-7900131;Porta Plato;55;306;1922;6265;-1;641;364;Panamá;Unid;11054.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114743;7450112434201;JGO DE CAMPANAS 3PZ 8CM 200-2000161;"JGO DE CAMPANAS 3PZ ";55;306;1919;6257;-1;641;364;Panamá;Unid;21475.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114745;7450112441353;ARBOL 60CM 200-2100093;Arbol 60cm;55;306;1919;6257;-1;641;364;Panamá;Unid;65709.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114749;7450112214377;H. NIEVE 39CM 200-2400035;Hombre de nieve 39cm;55;306;1919;6255;-1;641;364;Panamá;Unid;109861.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114751;7450112214605;ARBOL 50CM 200-2400058;Arbol 50cm;55;306;1920;6258;-1;641;364;Panamá;Unid;105326.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114754;7450112215077;ESTRELLA 200-2400105;Estrella Deco;55;306;1919;6256;-1;641;364;Panamá;Unid;17198.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114761;7450112215084;BOLA 9X9X CM 200-2400106;BOLA 9X9X CM 200-240;55;306;1919;6253;-1;641;364;Panamá;Unid;20192.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114763;7450112435802;ADORNO P/PUERTA 200-2500032;Adorno p/ puerta;55;306;1919;6257;-1;641;364;Panamá;Unid;74351.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114765;7450112324854;ARBOL DECOR 60X130CM 200-2900020;ARBOL DECOR 60X130CM;55;306;1920;6259;-1;641;364;Panamá;Unid;513279.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114768;7450112324861;ARBOL DECOR 50X90CM 200-2900021;"ARBOL DECOR 50X90CM ";55;306;1920;6259;-1;641;364;Panamá;Unid;273538.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114769;7450112221597;ADORNO COLGANTE 10CM 200-3000129;ADORNO COLGANTE 10CM;55;306;1919;6257;-1;641;364;Panamá;Unid;19165.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114770;7450112221603;ADORNO COLGANTE 12CM 200-3000130;ADORNO COLGANTE 12CM;55;306;1919;6257;-1;641;364;Panamá;Unid;22502.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114771;7450112317641;NUEZ COLGANTE 15CM 200-3200031;NUEZ COLGANTE 15CM;55;306;1919;6257;-1;641;364;Panamá;Unid;27379.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114772;7450112317672;ESTRELLA COLGANTE 16CM 200-3200034;"ESTRELLA COLGANTE ";55;306;1919;6257;-1;641;364;Panamá;Unid;21561.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114773;7450112317764;NUEZ COLGANTE 12CM 200-3200043;Nuez Colgante 12cm;55;306;1919;6257;-1;641;364;Panamá;Unid;22074.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114774;7450112317771;ESTRELLA COLGANTE 22CM 200-3200044;Estrella Colgante;55;306;1919;6256;-1;641;364;Panamá;Unid;31828.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114775;7450112317788;ESTRELLA COLGANTE 16CM 200-3200045;Estrella Colgante;55;306;1919;6256;-1;641;364;Panamá;Unid;24556.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114776;7450009640241;CASCANUECE  30CM 200-4100001;CASCANUECE  30CM 200;55;306;1919;6255;-1;641;364;Panamá;Unid;50379.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114778;7450112217422;ARBOL 53.5 CM 200-6900144;ARBOL 53.5 CM;55;306;1920;6259;-1;641;364;Panamá;Unid;134245.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114779;7450112217439;ARBOL 35CM 200-6900145;Arbol 35cm;55;306;1920;6259;-1;641;364;Panamá;Unid;77602.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114780;7450112217521;ARBOL 54CM 200-6900154;Arbol 54 cm;55;306;1920;6259;-1;641;364;Panamá;Unid;143831.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114781;7450112217545;BIG BALL 200-6900156;Bola Adorno Colgante;55;306;1919;6253;-1;641;364;Panamá;Unid;53562.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114782;7450112217552;BOLA 200-6900157;Bola Adorno Colgante;55;306;1919;6253;-1;641;364;Panamá;Unid;40470.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114783;7450112315470;HOMBRE D/NIEVE 200-6900293;Hombre de nieve;55;306;1919;6255;-1;641;364;Panamá;Unid;67763.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114784;7450112315487;SANTA 200-6900294;Santa Decoración;55;306;1919;6255;-1;641;364;Panamá;Unid;67763.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114796;7450112410175;VELA C/LUZ LED 200-9100070B;Vela c/ luz led;55;306;1934;6298;-1;641;364;Panamá;Unid;35795.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114800;7450112277143;RENO DECOR 201-0400004;Reno Decoración;55;306;1919;6255;-1;641;364;Panamá;Unid;89838.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114801;7450112277136;RENO DECOR 201-0400003;Reno Decoracion;55;306;1919;6255;-1;641;364;Panamá;Unid;69647.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114803;7450112398695;TABLERO DECOR 201-2500029;Tablero Deco;55;306;2262;7370;-1;641;364;Panamá;Unid;67339.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114804;7450112326155;JG BOLA 3 PZ 201-3500041;Juego de bolas 3pz;55;306;1919;6253;-1;641;364;Panamá;Unid;62031.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114807;7450112436045;PORTAVELA 201-3600005;Centro de Mesa;55;306;1919;6257;-1;641;364;Panamá;Unid;78204.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114812;7450112333689;BASE P/ARBOL 201-6100002;Base p/ arbol;55;306;1919;6257;-1;641;364;Panamá;Unid;219643.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114813;7450112333696;BASE P/ARBOL 201-6100003;Base Rústica Árbol;55;306;1919;6257;-1;641;364;Panamá;Unid;194879.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114814;7450112435505;CALENDARIO SANTA 201-7300006;CALENDARIO SANTA 201;55;306;1919;6257;-1;641;364;Panamá;Unid;89156.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114816;7450112446204;FALDA D/ARBOL 120CM 201-8900060;"FALDA D/ARBOL 120CM ";55;306;1919;6256;-1;641;364;Panamá;Unid;37133.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114818;7450112446242;FALDA D/ARBOL 120CM 201-8900064;"FALDA D/ARBOL 120CM ";55;306;1919;6256;-1;641;364;Panamá;Unid;37133.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114820;7450112284837;GANCHO 36CM 201-9200027;GANCHO 36CM;55;306;1919;6257;-1;641;364;Panamá;Unid;26267.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114822;7450112284844;GANCHO 36CM 201-9200028;GANCHO 36CM;55;306;1919;6257;-1;641;364;Panamá;Unid;24727.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114850;7450074686205;PORTAPLATO 831-XMFUBC46075B;PORTAPLATO 831-XMFUB;55;306;1922;6265;-1;354;1393;Panamá;Unid;11156.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114851;7450074659704;PORTA PLATO 831-XMFUBC46076A;PORTA PLATO;55;306;1922;6265;-1;354;1393;Panamá;Unid;11155.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114853;7450074449121;PORTA PLATO 831-XMFUBC 46077A;PORTA PLATO;55;306;1922;6265;-1;354;1393;Panamá;Unid;12395.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114854;7450074698918;PORTAPLATO 831-XMFUBC46077B;PORTAPLATO 831-XMFUB;55;306;1922;6265;-1;354;1393;Panamá;Unid;12395.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114855;7450074698901;PORTAPLATO 831-XMFUBC 46077D;PORTAPLATO 831-XMFUB;55;306;1922;6265;-1;354;1393;Panamá;Unid;12395.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114856;7450074449282;PORTAPLATO 831-XMFUBC 46092A;PORTAPLATO;55;306;1922;6265;-1;354;1393;Panamá;Unid;11155.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114857;7450074568990;PORTAPLATO 831-XMFUBC46092B;PORTAPLATO;55;306;1922;6265;-1;354;1393;Panamá;Unid;11156.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114859;7450074449299;PORTAPLATO 831XMFUBC 46092C;PORTAPLATO 831XMFUBC;55;306;1922;6265;-1;354;1393;Panamá;Unid;11155.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114861;7450074449305;"PORTAPLATO 831 XMFUBC 46092D ";PORTAPLATO 831 XMFUB;55;306;1922;6265;-1;354;1393;Panamá;Unid;11155.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114862;7450074706460;BOLA NAVIDEÑA 831-XMNBBC 0111000-W-10;BOLA NAVIDEÑA;55;306;1928;6279;-1;354;1393;Panamá;Unid;28508.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114863;7450074719583;BOLA NAVIDEÑA 831-XMNBBC 0111000-W8;BOLA NAVIDEÑA;55;306;1928;6279;-1;354;1393;Panamá;Unid;19005.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114864;7450074706415;BOLA NAVIDEÑA 831-XMNBBC 0111002-W10;BOLA NAVIDEÑA;55;306;1928;6279;-1;354;1393;Panamá;Unid;28508.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
114865;7450074724334;BOLA NAVIDEÑA 831-XMNBBC 0111002-W8;BOLA NAVIDEÑA;55;306;1928;6279;-1;354;1393;Panamá;Unid;19005.00;0.00;0.00000;0.00000;0;NULL;0;0;NULL
